Entry ID,[Str. Pos.],[Str. Size],[Str. Encoding],Str. Value,[Str. Data]
3631,0x3b8ab0,9,Shift_JIS,毒ガス弾,"""\x93\xC5\x83K\x83X\x92e"""
3632,0x3b8ad4,7,Shift_JIS,石化液,"""\x90\xCE\x89\xBB\x89t"""
3633,0x3b8af8,5,Shift_JIS,欠番,"""\x8C\x87\x94\xD4"""
3634,0x3b8b1c,13,Shift_JIS,連続キャノン,"""\x98A\x91\xB1\x83L\x83\x83\x83m\x83\x93"""
3635,0x3b8b40,5,Shift_JIS,欠番,"""\x8C\x87\x94\xD4"""
3636,0x3b8b64,11,Shift_JIS,反撃の構え,"""\x94\xBD\x8C\x82\x82\xCC\x8D\\\x82\xA6"""
3637,0x3b8b88,7,Shift_JIS,ためる,"""\x82\xBD\x82\xDF\x82\xE9"""
3638,0x3b8bac,7,Shift_JIS,居合い,"""\x8B\x8F\x8D\x87\x82\xA2"""
3639,0x3b8bd0,5,Shift_JIS,発破,"""\x94\xAD\x94j"""
3640,0x3b8bf4,11,Shift_JIS,超ド級剣技,"""\x92\xB4\x83h\x8B\x89\x8C\x95\x8BZ"""
3641,0x3b8c18,7,Shift_JIS,反撃技,"""\x94\xBD\x8C\x82\x8BZ"""
3642,0x3b8c3c,7,Shift_JIS,毒ゲロ,"""\x93\xC5\x83Q\x83\x8D"""
3643,0x3b8c60,7,Shift_JIS,大回転,"""\x91\xE5\x89\xF1\x93]"""
3644,0x3b8c84,15,Shift_JIS,超ド級バズーカ,"""\x92\xB4\x83h\x8B\x89\x83o\x83Y\x81[\x83J"""
3645,0x3b8ca8,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3646,0x3b8ccc,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3647,0x3b8cf0,13,Shift_JIS,拡散キャノン,"""\x8Ag\x8EU\x83L\x83\x83\x83m\x83\x93"""
3648,0x3b8d14,13,Shift_JIS,石化レーザー,"""\x90\xCE\x89\xBB\x83\x8C\x81[\x83U\x81["""
3649,0x3b8d38,13,Shift_JIS,即死レーザー,"""\x91\xA6\x8E\x80\x83\x8C\x81[\x83U\x81["""
3650,0x3b8d5c,13,Shift_JIS,即死レーザー,"""\x91\xA6\x8E\x80\x83\x8C\x81[\x83U\x81["""
3651,0x3b8d80,11,Shift_JIS,様子を見る,"""\x97l\x8Eq\x82\xF0\x8C\xA9\x82\xE9"""
3652,0x3b8da4,5,Shift_JIS,欠番,"""\x8C\x87\x94\xD4"""
3653,0x3b8dc8,9,Shift_JIS,絶対防御,"""\x90\xE2\x91\xCE\x96h\x8C\xE4"""
3654,0x3b8dec,7,Shift_JIS,ためる,"""\x82\xBD\x82\xDF\x82\xE9"""
3655,0x3b8e10,9,Shift_JIS,全体凍結,"""\x91S\x91\xCC\x93\x80\x8C\x8B"""
3656,0x3b8e34,5,Shift_JIS,落雷,"""\x97\x8E\x97\x8B"""
3657,0x3b8e58,11,Shift_JIS,かぶり疲労,"""\x82\xA9\x82\xD4\x82\xE8\x94\xE6\x98J"""
3658,0x3b8e7c,9,Shift_JIS,寝に入る,"""\x90Q\x82\xC9\x93\xFC\x82\xE9"""
3659,0x3b8ea0,11,Shift_JIS,急速冷凍砲,"""\x8B}\x91\xAC\x97\xE2\x93\x80\x96C"""
3660,0x3b8ec4,13,Shift_JIS,ラミレス剣技,"""\x83\x89\x83~\x83\x8C\x83X\x8C\x95\x8BZ"""
3661,0x3b8ee8,15,Shift_JIS,能力ダウン音波,"""\x94\\\x97\xCD\x83_\x83E\x83\x93\x89\xB9\x94g"""
3662,0x3b8f0c,13,Shift_JIS,ターン回復技,"""\x83^\x81[\x83\x93\x89\xF1\x95\x9C\x8BZ"""
3663,0x3b8f30,9,Shift_JIS,銀の波動,"""\x8B\xE2\x82\xCC\x94g\x93\xAE"""
3664,0x3b8f54,7,Shift_JIS,ためる,"""\x82\xBD\x82\xDF\x82\xE9"""
3665,0x3b8f78,15,Shift_JIS,ラミレス剣技２,"""\x83\x89\x83~\x83\x8C\x83X\x8C\x95\x8BZ\x82Q"""
3666,0x3b8f9c,13,Shift_JIS,カネヅル呼ぶ,"""\x83J\x83l\x83d\x83\x8B\x8C\xC4\x82\xD4"""
3667,0x3b8fc0,13,Shift_JIS,イモヅル呼ぶ,"""\x83C\x83\x82\x83d\x83\x8B\x8C\xC4\x82\xD4"""
3668,0x3b8fe4,11,Shift_JIS,火炎ブレス,"""\x89\xCE\x89\x8A\x83u\x83\x8C\x83X"""
3669,0x3b9008,7,Shift_JIS,石化液,"""\x90\xCE\x89\xBB\x89t"""
3670,0x3b902c,11,Shift_JIS,凍結ブレス,"""\x93\x80\x8C\x8B\x83u\x83\x8C\x83X"""
3671,0x3b9050,7,Shift_JIS,回転技,"""\x89\xF1\x93]\x8BZ"""
3672,0x3b9074,11,Shift_JIS,様子を見る,"""\x97l\x8Eq\x82\xF0\x8C\xA9\x82\xE9"""
3673,0x3b9098,5,Shift_JIS,電撃,"""\x93d\x8C\x82"""
3674,0x3b90bc,7,Shift_JIS,怪音波,"""\x89\xF6\x89\xB9\x94g"""
3675,0x3b90e0,11,Shift_JIS,様子を見る,"""\x97l\x8Eq\x82\xF0\x8C\xA9\x82\xE9"""
3676,0x3b9104,5,Shift_JIS,欠番,"""\x8C\x87\x94\xD4"""
3677,0x3b9128,11,Shift_JIS,投げキッス,"""\x93\x8A\x82\xB0\x83L\x83b\x83X"""
3678,0x3b914c,13,Shift_JIS,石化レーザー,"""\x90\xCE\x89\xBB\x83\x8C\x81[\x83U\x81["""
3679,0x3b9170,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3680,0x3b9194,7,Shift_JIS,ためる,"""\x82\xBD\x82\xDF\x82\xE9"""
3681,0x3b91b8,11,Shift_JIS,かぶり疲労,"""\x82\xA9\x82\xD4\x82\xE8\x94\xE6\x98J"""
3682,0x3b91dc,11,Shift_JIS,暗黒の波動,"""\x88\xC3\x8D\x95\x82\xCC\x94g\x93\xAE"""
3683,0x3b9200,11,Shift_JIS,凍結ブレス,"""\x93\x80\x8C\x8B\x83u\x83\x8C\x83X"""
3684,0x3b9224,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3685,0x3b9248,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3686,0x3b926c,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3687,0x3b9290,7,Shift_JIS,手榴弾,"""\x8E\xE8\x9E\xD6\x92e"""
3688,0x3b92b4,9,Shift_JIS,毒ガス弾,"""\x93\xC5\x83K\x83X\x92e"""
3689,0x3b92d8,7,Shift_JIS,薬草３,"""\x96\xF2\x91\x90\x82R"""
3690,0x3b92fc,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3691,0x3b9320,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3692,0x3b9344,5,Shift_JIS,電撃,"""\x93d\x8C\x82"""
3693,0x3b9368,5,Shift_JIS,乱舞,"""\x97\x90\x95\x91"""
3694,0x3b938c,17,Shift_JIS,つかんで振り回す,"""\x82\xC2\x82\xA9\x82\xF1\x82\xC5\x90U\x82\xE8\x89\xF1\x82\xB7"""
3695,0x3b93b0,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3696,0x3b93d4,5,Shift_JIS,薬草,"""\x96\xF2\x91\x90"""
3697,0x3b93f8,5,Shift_JIS,薬草,"""\x96\xF2\x91\x90"""
3698,0x3b941c,5,Shift_JIS,薬草,"""\x96\xF2\x91\x90"""
3699,0x3b9440,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3700,0x3b9464,11,Shift_JIS,銀色の悪夢,"""\x8B\xE2\x90F\x82\xCC\x88\xAB\x96\xB2"""
3701,0x3b9488,9,Shift_JIS,つかみ技,"""\x82\xC2\x82\xA9\x82\xDD\x8BZ"""
3702,0x3b94ac,11,Shift_JIS,ターン回復,"""\x83^\x81[\x83\x93\x89\xF1\x95\x9C"""
3703,0x3b94d0,9,Shift_JIS,銀の波動,"""\x8B\xE2\x82\xCC\x94g\x93\xAE"""
3704,0x3b94f4,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3705,0x3b9518,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3706,0x3b953c,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3707,0x3b9560,15,Shift_JIS,ラミレス剣技１,"""\x83\x89\x83~\x83\x8C\x83X\x8C\x95\x8BZ\x82P"""
3708,0x3b9584,11,Shift_JIS,石化ブレス,"""\x90\xCE\x89\xBB\x83u\x83\x8C\x83X"""
3709,0x3b95a8,11,Shift_JIS,疲労ブレス,"""\x94\xE6\x98J\x83u\x83\x8C\x83X"""
3710,0x3b95cc,11,Shift_JIS,疲労ブレス,"""\x94\xE6\x98J\x83u\x83\x8C\x83X"""
3711,0x3b95f0,13,Shift_JIS,ターン回復技,"""\x83^\x81[\x83\x93\x89\xF1\x95\x9C\x8BZ"""
3712,0x3b9614,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3713,0x3b9638,5,Shift_JIS,欠番,"""\x8C\x87\x94\xD4"""
3714,0x3b965c,15,Shift_JIS,アルシノを呼ぶ,"""\x83A\x83\x8B\x83V\x83m\x82\xF0\x8C\xC4\x82\xD4"""
3715,0x3b9680,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3716,0x3b96a4,11,Shift_JIS,ブラスター,"""\x83u\x83\x89\x83X\x83^\x81["""
3717,0x3b96c8,11,Shift_JIS,Ж術詠唱？,"""\x84G\x8Fp\x89r\x8F\xA5\x81H"""
3718,0x3b96ec,13,Shift_JIS,予備ブランク,"""\x97\\\x94\xF5\x83u\x83\x89\x83\x93\x83N"""
3719,0x3b9710,13,Shift_JIS,予備ブランク,"""\x97\\\x94\xF5\x83u\x83\x89\x83\x93\x83N"""
3720,0x3b9734,13,Shift_JIS,予備ブランク,"""\x97\\\x94\xF5\x83u\x83\x89\x83\x93\x83N"""
3721,0x3b9758,13,Shift_JIS,予備ブランク,"""\x97\\\x94\xF5\x83u\x83\x89\x83\x93\x83N"""
3722,0x3b977c,13,Shift_JIS,予備ブランク,"""\x97\\\x94\xF5\x83u\x83\x89\x83\x93\x83N"""
3723,0x3b97a0,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3724,0x3b97c4,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3725,0x3b97e8,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3726,0x3b980c,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3727,0x3b9830,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3728,0x3b9854,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3729,0x3b9878,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3730,0x3b989c,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3731,0x3b98c0,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3732,0x3b98e4,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3733,0x3b9908,9,Shift_JIS,パワー薬,"""\x83p\x83\x8F\x81[\x96\xF2"""
3734,0x3b992c,11,Shift_JIS,スピード薬,"""\x83X\x83s\x81[\x83h\x96\xF2"""
3735,0x3b9950,5,Shift_JIS,薬草,"""\x96\xF2\x91\x90"""
3736,0x3b9974,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3737,0x3b9998,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3738,0x3b99bc,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3739,0x3b99e0,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3740,0x3b9a04,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3741,0x3b9a28,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3742,0x3b9a4c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3743,0x3b9a70,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3744,0x3b9a94,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3745,0x3b9ab8,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3746,0x3b9adc,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3747,0x3b9b00,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3748,0x3b9b24,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3749,0x3b9b48,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3750,0x3b9b6c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3751,0x3b9b90,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3752,0x3b9bb4,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3753,0x3b9bd8,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3754,0x3b9bfc,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3755,0x3b9c20,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3756,0x3b9c44,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3757,0x3b9c68,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3758,0x3b9c8c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3759,0x3b9cb0,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3760,0x3b9cd4,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3761,0x3b9cf8,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3762,0x3b9d1c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3763,0x3b9d40,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3764,0x3b9d64,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3765,0x3b9d88,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3766,0x3b9dac,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3767,0x3b9dd0,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3768,0x3b9df4,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3769,0x3b9e18,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3770,0x3b9e3c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3771,0x3b9e60,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3772,0x3b9e84,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3773,0x3b9ea8,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3774,0x3b9ecc,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3775,0x3b9ef0,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3776,0x3b9f14,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3777,0x3b9f38,11,Shift_JIS,様子を見る,"""\x97l\x8Eq\x82\xF0\x8C\xA9\x82\xE9"""
3778,0x3b9f5c,9,Shift_JIS,毒ガス弾,"""\x93\xC5\x83K\x83X\x92e"""
3779,0x3b9f80,11,Shift_JIS,疲労ガス弾,"""\x94\xE6\x98J\x83K\x83X\x92e"""
3780,0x3b9fa4,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3781,0x3b9fc8,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3782,0x3b9fec,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3783,0x3ba010,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3784,0x3ba034,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3785,0x3ba058,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3786,0x3ba07c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3787,0x3ba0a0,7,Shift_JIS,針乱射,"""\x90j\x97\x90\x8E\xCB"""
3788,0x3ba0c4,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3789,0x3ba0e8,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3790,0x3ba10c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3791,0x3ba130,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3792,0x3ba154,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3793,0x3ba178,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3794,0x3ba19c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3795,0x3ba1c0,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3796,0x3ba1e4,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3797,0x3ba208,11,Shift_JIS,火炎ブレス,"""\x89\xCE\x89\x8A\x83u\x83\x8C\x83X"""
3798,0x3ba22c,11,Shift_JIS,火炎ブレス,"""\x89\xCE\x89\x8A\x83u\x83\x8C\x83X"""
3799,0x3ba250,11,Shift_JIS,火炎ブレス,"""\x89\xCE\x89\x8A\x83u\x83\x8C\x83X"""
3800,0x3ba274,11,Shift_JIS,凍結ブレス,"""\x93\x80\x8C\x8B\x83u\x83\x8C\x83X"""
3801,0x3ba298,11,Shift_JIS,凍結ブレス,"""\x93\x80\x8C\x8B\x83u\x83\x8C\x83X"""
3802,0x3ba2bc,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3803,0x3ba2e0,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3804,0x3ba304,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3805,0x3ba328,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3806,0x3ba34c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3807,0x3ba370,9,Shift_JIS,沈黙の霧,"""\x92\xBE\x96\xD9\x82\xCC\x96\xB6"""
3808,0x3ba394,11,Shift_JIS,睡眠の香り,"""\x90\x87\x96\xB0\x82\xCC\x8D\x81\x82\xE8"""
3809,0x3ba3b8,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3810,0x3ba3dc,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3811,0x3ba400,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3812,0x3ba424,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3813,0x3ba448,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3814,0x3ba46c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3815,0x3ba490,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3816,0x3ba4b4,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3817,0x3ba4d8,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3818,0x3ba4fc,11,Shift_JIS,仲間を呼ぶ,"""\x92\x87\x8A\xD4\x82\xF0\x8C\xC4\x82\xD4"""
3819,0x3ba520,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3820,0x3ba544,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3821,0x3ba568,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3822,0x3ba58c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3823,0x3ba5b0,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3824,0x3ba5d4,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3825,0x3ba5f8,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3826,0x3ba61c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3827,0x3ba640,9,Shift_JIS,ＨＰ吸収,"""\x82g\x82o\x8Bz\x8E\xFB"""
3828,0x3ba664,9,Shift_JIS,ＨＰ吸収,"""\x82g\x82o\x8Bz\x8E\xFB"""
3829,0x3ba688,9,Shift_JIS,ＨＰ吸収,"""\x82g\x82o\x8Bz\x8E\xFB"""
3830,0x3ba6ac,9,Shift_JIS,ＨＰ吸収,"""\x82g\x82o\x8Bz\x8E\xFB"""
3831,0x3ba6d0,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3832,0x3ba6f4,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3833,0x3ba718,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3834,0x3ba73c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3835,0x3ba760,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3836,0x3ba784,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3837,0x3ba7a8,13,Shift_JIS,連続キャノン,"""\x98A\x91\xB1\x83L\x83\x83\x83m\x83\x93"""
3838,0x3ba7cc,5,Shift_JIS,欠番,"""\x8C\x87\x94\xD4"""
3839,0x3ba7f0,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3840,0x3ba814,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3841,0x3ba838,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3842,0x3ba85c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3843,0x3ba880,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3844,0x3ba8a4,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3845,0x3ba8c8,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3846,0x3ba8ec,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3847,0x3ba910,11,Shift_JIS,乱射手裏剣,"""\x97\x90\x8E\xCB\x8E\xE8\x97\xA0\x8C\x95"""
3848,0x3ba934,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3849,0x3ba958,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3850,0x3ba97c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3851,0x3ba9a0,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3852,0x3ba9c4,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3853,0x3ba9e8,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3854,0x3baa0c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3855,0x3baa30,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3856,0x3baa54,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3857,0x3baa78,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3858,0x3baa9c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3859,0x3baac0,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3860,0x3baae4,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3861,0x3bab08,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3862,0x3bab2c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3863,0x3bab50,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3864,0x3bab74,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3865,0x3bab98,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3866,0x3babbc,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3867,0x3babe0,13,Shift_JIS,扇状ソニック,"""\x90\xEE\x8F\xF3\x83\\\x83j\x83b\x83N"""
3868,0x3bac04,13,Shift_JIS,扇状ソニック,"""\x90\xEE\x8F\xF3\x83\\\x83j\x83b\x83N"""
3869,0x3bac28,5,Shift_JIS,欠番,"""\x8C\x87\x94\xD4"""
3870,0x3bac4c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3871,0x3bac70,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3872,0x3bac94,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3873,0x3bacb8,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3874,0x3bacdc,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3875,0x3bad00,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3876,0x3bad24,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3877,0x3bad48,7,Shift_JIS,地響き,"""\x92n\x8B\xBF\x82\xAB"""
3878,0x3bad6c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3879,0x3bad90,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3880,0x3badb4,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3881,0x3badd8,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3882,0x3badfc,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3883,0x3bae20,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3884,0x3bae44,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3885,0x3bae68,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3886,0x3bae8c,7,Shift_JIS,ダミー,"""\x83_\x83~\x81["""
3887,0x3baeb0,7,Shift_JIS,液自爆,"""\x89t\x8E\xA9\x94\x9A"""
3888,0x3baed4,9,Shift_JIS,毒液自爆,"""\x93\xC5\x89t\x8E\xA9\x94\x9A"""
3889,0x3baefc,4,Shift_JIS,No.,"""No."""
3890,0x3baf10,5,Shift_JIS,MODE,"""MODE"""
3891,0x3baf24,4,Shift_JIS,INF,"""INF"""
3892,0x3baf38,5,Shift_JIS,EDIT,"""EDIT"""
3893,0x3baf4c,4,Shift_JIS,SET,"""SET"""
3894,0x3baf60,3,Shift_JIS,GO,"""GO"""
3895,0x3baf74,6,Shift_JIS,COUNT,"""COUNT"""
3896,0x3baf88,5,Shift_JIS,LOAD,"""LOAD"""
3897,0x3baf9c,4,Shift_JIS,ADD,"""ADD"""
3898,0x3bafb0,4,Shift_JIS,OPT,"""OPT"""
3899,0x3bafc4,5,Shift_JIS,SAVE,"""SAVE"""
3900,0x3bafd8,5,Shift_JIS,KILL,"""KILL"""
3901,0x3bafec,4,Shift_JIS,ETC,"""ETC"""
3902,0x3bb000,6,Shift_JIS,KIHON,"""KIHON"""
3903,0x3bb014,7,Shift_JIS,EFFECT,"""EFFECT"""
3904,0x3bb4cc,8,Shift_JIS,UPSMOKE,"""UPSMOKE"""
3905,0x3bb4f8,9,Shift_JIS,UPCIRCLE,"""UPCIRCLE"""
3906,0x3bb524,11,Shift_JIS,UPCIRCLEEX,"""UPCIRCLEEX"""
3907,0x3bb550,6,Shift_JIS,SPARC,"""SPARC"""
